fiscal_year,month,company_name,refinery_name,quantity,unit,note
2010-11,February,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",721,quantity in thousand metric tonnes,
2010-11,February,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.27,quantity in thousand metric tonnes,
2010-11,February,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",584.59,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",642.89,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",532.1,quantity in thousand metric tonnes,
2010-11,February,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",79.27,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",49.2,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",125.97,quantity in thousand metric tonnes,
2010-11,February,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",86.4,quantity in thousand metric tonnes,
2010-11,February,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",724.87,quantity in thousand metric tonnes,
2010-11,February,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1033.67,quantity in thousand metric tonnes,
2010-11,February,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",679.47,quantity in thousand metric tonnes,
2010-11,February,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",206.3,quantity in thousand metric tonnes,
2010-11,February,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",803.55,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",55.02,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",81.1,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",595.42,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",717.08,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1373.28,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",752.73,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1209.31,quantity in thousand metric tonnes,
2010-11,January,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",144.73,quantity in thousand metric tonnes,
2010-11,January,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3024,quantity in thousand metric tonnes,
2010-11,January,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2804,quantity in thousand metric tonnes,
2010-11,January,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",223,quantity in thousand metric tonnes,
2010-11,January,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",881.82,quantity in thousand metric tonnes,
2010-11,January,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",62.41,quantity in thousand metric tonnes,
2010-11,January,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.91,quantity in thousand metric tonnes,
2010-11,January,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1146.75,quantity in thousand metric tonnes,
2010-11,January,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",748.43,quantity in thousand metric tonnes,
2010-11,January,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1259.65,quantity in thousand metric tonnes,
2010-11,January,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1119.93,quantity in thousand metric tonnes,
2010-11,January,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",796.23,quantity in thousand metric tonnes,
2010-11,January,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",668.32,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1344.35,quantity in thousand metric tonnes,
2010-11,December,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",71.61,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1222.62,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",782.44,quantity in thousand metric tonnes,
2010-11,December,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1256.63,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",720.65,quantity in thousand metric tonnes,
2010-11,December,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",712.04,quantity in thousand metric tonnes,
2010-11,December,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2798,quantity in thousand metric tonnes,
2010-11,December,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1190.7,quantity in thousand metric tonnes,
2010-11,December,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.19,quantity in thousand metric tonnes,
2010-11,December,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",888.21,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",571.91,quantity in thousand metric tonnes,
2010-11,December,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",250,quantity in thousand metric tonnes,
2010-11,December,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3064,quantity in thousand metric tonnes,
2010-11,December,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",780.05,quantity in thousand metric tonnes,
2010-11,December,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",815.08,quantity in thousand metric tonnes,
2010-11,December,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",659.1,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",163.05,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",57.08,quantity in thousand metric tonnes,
2010-11,December,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",83.57,quantity in thousand metric tonnes,
2010-11,November,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1215.99,quantity in thousand metric tonnes,
2010-11,November,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",1817.48,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1005.69,quantity in thousand metric tonnes,
2010-11,November,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",697.9,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",549.06,quantity in thousand metric tonnes,
2010-11,November,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1137.01,quantity in thousand metric tonnes,
2010-11,November,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.02,quantity in thousand metric tonnes,
2010-11,November,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",61.07,quantity in thousand metric tonnes,
2010-11,November,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",801.76,quantity in thousand metric tonnes,
2010-11,November,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",237,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",777.87,quantity in thousand metric tonnes,
2010-11,November,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",966.06,quantity in thousand metric tonnes,
2010-11,November,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",669.32,quantity in thousand metric tonnes,
2010-11,November,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",630.45,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",179.48,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",52.77,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",88.08,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",610.03,quantity in thousand metric tonnes,
2010-11,November,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1148.41,quantity in thousand metric tonnes,
2010-11,November,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2964.55,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",58.55,quantity in thousand metric tonnes,
2010-11,October,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3057,quantity in thousand metric tonnes,
2010-11,October,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",937,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",196.9,quantity in thousand metric tonnes,
2010-11,October,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",805.19,quantity in thousand metric tonnes,
2010-11,October,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1125,quantity in thousand metric tonnes,
2010-11,October,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1260,quantity in thousand metric tonnes,
2010-11,October,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2427,quantity in thousand metric tonnes,
2010-11,October,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",543,quantity in thousand metric tonnes,
2010-11,October,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1200.68,quantity in thousand metric tonnes,
2010-11,October,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.02,quantity in thousand metric tonnes,
2010-11,October,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",62,quantity in thousand metric tonnes,
2010-11,October,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",250,quantity in thousand metric tonnes,
2010-11,October,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",688,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1202.67,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",708.14,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",580.74,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",560.66,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",558.73,quantity in thousand metric tonnes,
2010-11,October,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",95.84,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",341.32,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1058.86,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",656.07,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",719.39,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",343.41,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",118.02,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",95.84,quantity in thousand metric tonnes,
2010-11,September,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",885.03,quantity in thousand metric tonnes,
2010-11,September,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",56.04,quantity in thousand metric tonnes,
2010-11,September,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1217.27,quantity in thousand metric tonnes,
2010-11,September,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2865.66,quantity in thousand metric tonnes,
2010-11,September,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2502,quantity in thousand metric tonnes,
2010-11,September,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",772.02,quantity in thousand metric tonnes,
2010-11,September,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.74,quantity in thousand metric tonnes,
2010-11,September,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",221,quantity in thousand metric tonnes,
2010-11,September,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",55.13,quantity in thousand metric tonnes,
2010-11,September,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",655.09,quantity in thousand metric tonnes,
2010-11,September,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1127.98,quantity in thousand metric tonnes,
2010-11,September,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",504.93,quantity in thousand metric tonnes,
2010-11,September,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",518.18,quantity in thousand metric tonnes,
2010-11,August,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1231.79,quantity in thousand metric tonnes,
2010-11,August,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",616.34,quantity in thousand metric tonnes,
2010-11,August,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3029,quantity in thousand metric tonnes,
2010-11,August,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",523.61,quantity in thousand metric tonnes,
2010-11,August,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",671.18,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",673.18,quantity in thousand metric tonnes,
2010-11,August,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",820.99,quantity in thousand metric tonnes,
2010-11,August,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",48.19,quantity in thousand metric tonnes,
2010-11,August,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.02,quantity in thousand metric tonnes,
2010-11,August,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",878.63,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",390.38,quantity in thousand metric tonnes,
2010-11,August,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2769.87,quantity in thousand metric tonnes,
2010-11,August,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",220,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1100.91,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1236.11,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",524.96,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",100.87,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",59.01,quantity in thousand metric tonnes,
2010-11,August,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",176.68,quantity in thousand metric tonnes,
2010-11,August,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1079.09,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",538.81,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",93.63,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",193.14,quantity in thousand metric tonnes,
2010-11,July,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",464.01,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",466.76,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1199.3,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",51.11,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1254.18,quantity in thousand metric tonnes,
2010-11,July,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2720.44,quantity in thousand metric tonnes,
2010-11,July,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1121.82,quantity in thousand metric tonnes,
2010-11,July,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",392.64,quantity in thousand metric tonnes,
2010-11,July,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1245,quantity in thousand metric tonnes,
2010-11,July,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",800.5,quantity in thousand metric tonnes,
2010-11,July,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3010,quantity in thousand metric tonnes,
2010-11,July,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",686.43,quantity in thousand metric tonnes,
2010-11,July,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1133.25,quantity in thousand metric tonnes,
2010-11,July,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.25,quantity in thousand metric tonnes,
2010-11,July,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",54.79,quantity in thousand metric tonnes,
2010-11,July,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",897.18,quantity in thousand metric tonnes,
2010-11,July,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",233,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",774.6,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",470.52,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",509.7,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",97.14,quantity in thousand metric tonnes,
2010-11,June,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",54.97,quantity in thousand metric tonnes,
2010-11,June,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",347.87,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1082.76,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1199.95,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",186.47,quantity in thousand metric tonnes,
2010-11,June,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1219.42,quantity in thousand metric tonnes,
2010-11,June,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",554.52,quantity in thousand metric tonnes,
2010-11,June,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",56.2,quantity in thousand metric tonnes,
2010-11,June,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2920,quantity in thousand metric tonnes,
2010-11,June,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",799.18,quantity in thousand metric tonnes,
2010-11,June,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1075.34,quantity in thousand metric tonnes,
2010-11,June,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",151.24,quantity in thousand metric tonnes,
2010-11,June,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",879.08,quantity in thousand metric tonnes,
2010-11,June,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",3.27,quantity in thousand metric tonnes,
2010-11,June,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1088.29,quantity in thousand metric tonnes,
2010-11,June,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2628.87,quantity in thousand metric tonnes,
2010-11,May,ESSAR OIL LTD,"ESSAR OIL LTD.,VADINAR,GUJARAT",1258.28,quantity in thousand metric tonnes,
2010-11,May,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2775.16,quantity in thousand metric tonnes,
2010-11,May,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",797.56,quantity in thousand metric tonnes,
